,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,-0.19180954,0.13585661,-0.2195543,0.03127978,-0.013809141,-0.21675342,-0.13556862,-0.054901898,-0.037878588,-0.23682396,0.053308666,0.16677848,-0.03197807,-0.14771363,-0.028275508,0.13757919,-0.16443251,0.16121165,-0.04681679,0.0057606623,-0.20866482,-0.15296467,0.08015853,0.12879393,-0.015955701,-0.33302578,0.110988215,0.24429362,-0.042256363,0.2610896,-0.11948528,-0.006946901,-0.2633881,0.5314878,0.4247324,0.061036132,-0.19933827,-0.10527703,-0.13243379,-0.066360176,-0.28513217,1.9924283,-0.16191553,-0.12107135,0.095169455,0.045758866,-0.42864186,-0.1332608,-0.304109,-0.100508794,0.008800104,-0.12993175,0.31547484,-0.10858397,0.064210325,-0.08078216,0.64383245,0.069153585,0.23271324,0.12061046,-0.06490326,0.051154252,-0.102768585,0.16127759,0.32782477,-0.04020927,0.08014059,-0.28954336,-0.09736101,2.1052706,-0.05951567,-0.07960021,0.00404129,-0.19896168,-0.16741388,0.527421,0.017164808,-0.030521477,0.13876328,0.06434742,-0.1061147,-0.17919116,-0.21913181,0.1896712,0.016789693,0.23440322,0.07227843,-0.60664773,0.12841919,0.23917422,-0.15274233,-0.264863,-0.10291833,0.23353064,0.10740355,-0.021016464,0.122157425,-0.1148167,0.21472862,-0.06894669
s1-11,0.16532463,-0.07614656,0.034727488,0.111465335,-0.12674858,0.145762,-0.09894214,0.041264124,-0.011448953,0.0004850328,-0.09915653,-0.108195096,0.166976,0.16712265,-0.183191,0.055879265,-0.12917733,0.22900029,-0.03615688,-0.04653625,0.122489735,-0.096526064,-0.014994033,0.04736629,-0.11696756,-0.05212401,0.0044637816,0.15134162,0.1677436,-0.14989592,-0.19284645,-0.14929482,-0.033766326,0.3852707,-0.15817048,-0.084644645,0.017208718,-0.01614975,0.03220527,0.06468922,0.031421416,1.1596559,-0.0059781615,0.054215178,0.10550591,0.14626558,0.06709977,-0.078059204,0.072406456,-0.042572826,-0.05103136,-0.11239355,0.54585934,-0.12913923,0.30015954,-0.15086237,0.52982044,0.21159753,-0.09131402,0.4752162,0.21399754,-0.007543279,0.0029746816,-0.124224916,0.013820089,-0.015197663,-0.10338074,-0.81237674,0.0052426476,2.3884506,0.10094468,-0.17262836,-0.06542701,-0.07015793,0.021000922,-0.08153965,0.15193783,0.09525682,-0.10643968,-0.029490005,0.13512436,-0.008468784,0.07459036,0.16332133,0.014757182,-0.036464095,0.030411996,0.24821573,-0.03303872,0.011136197,-0.14995827,0.15430486,-0.11316658,0.14927237,0.05358597,0.009831592,-0.011212821,-0.006831493,0.09097968,0.13295542
s1-12,0.04215458,-0.23931727,0.010246575,-0.021759968,0.07213701,0.054843538,0.08407435,-0.0125847235,0.099453025,0.18477389,0.118730456,0.115339726,-0.11467052,0.12798324,0.010145656,0.077651955,-0.05633031,-0.001862023,0.24427667,-0.2270681,-0.012044847,0.050264727,-0.30311728,0.07889743,0.051613476,-0.07290571,-0.075083606,0.12163967,0.14748457,0.16536951,-0.37070072,0.15240067,0.060772315,0.24950823,-0.05492805,0.039809607,0.27330244,0.034849927,-0.100021765,0.047260866,-0.087679245,-0.1459706,0.10688209,-0.046470422,-0.13225934,0.023729425,0.038758084,-0.13764481,0.24480748,0.027741678,-0.16813987,-0.032549556,0.07074658,-0.090204746,0.20896764,0.0009782836,0.9591377,0.0143909305,-0.03634055,-0.16926886,-0.09377247,-0.022917457,-0.17592752,0.047031075,-0.12430525,0.34679878,-0.15530989,0.45273754,0.098036446,-0.96706915,0.13933605,-0.12056182,-0.18247274,0.028370403,-0.0015131403,0.34963834,0.36596745,-0.13116059,0.09359298,-0.17875472,0.11843712,-0.26439345,0.33542308,0.13975142,0.067615725,0.12002055,0.1615147,0.39378792,-0.13450572,0.13637263,0.028794957,-0.096635394,-0.03567259,-0.03277721,0.3761412,-0.06650127,-0.022231609,-0.057929784,0.012957014,0.109891124
s1-13,-0.22445524,-0.0074097877,0.1489366,0.087776884,0.21341346,0.16391447,-0.041494537,-0.13208884,0.058690466,0.24030162,-0.09801773,-0.09609452,-0.23986714,-0.06785187,0.04236149,3.9149076e-05,0.10735884,-0.04448357,0.13332942,0.27115628,0.057364456,-0.057708222,0.005523216,0.070514604,-0.13400328,0.019395765,0.13881478,-0.1373748,0.71493423,0.0042631123,0.0026316699,0.05784741,-0.008687317,0.018871795,0.06454475,-0.14950532,0.0534545,0.05329027,0.015397884,0.04635995,0.03224109,0.28524375,-0.13092162,-0.10108419,0.1359334,-0.10624333,0.09213657,-0.140767,-0.17527474,-0.06081412,-0.10585868,-0.1372531,0.5456706,0.14674824,-0.07350741,0.06693109,1.07251,0.040753186,-0.0122675,0.040620282,-0.11957988,-0.10431637,0.026735498,-0.10893902,-0.068372905,-0.13507251,-0.2518106,-0.35587212,-0.38641417,-0.94918466,0.15431444,0.07304368,-0.034877837,-0.0155816,-0.07007079,0.24532619,0.060582817,0.071184084,-0.29495102,0.03977623,0.06432733,0.10498388,-0.32430714,-0.053614914,0.21712217,0.24713337,0.03636588,0.23975724,0.2128576,0.09048926,-0.0442789,0.113602564,0.17407766,-0.0819735,-0.1362346,-0.12608264,0.23638555,-0.03006768,-0.123318404,0.13060476
s1-14,0.12460098,0.068768635,0.09892829,-0.027395241,0.098695874,0.016554482,-0.029041192,-0.19975854,-0.1608315,0.017068394,0.016637769,0.010162283,-0.07287125,-0.10573834,-0.06282819,-0.025831848,0.045389704,0.084695294,-0.0807765,0.06939751,-0.02043327,-0.0023980252,0.0074396357,0.085777104,0.072084785,-0.08344543,-0.057262722,0.057641562,-0.15451492,0.10792473,-0.0132841095,0.09457501,-0.03413379,-0.16818278,0.035112806,0.10856044,-0.075158276,0.046668783,-0.02865197,0.07009612,-0.027685843,0.5328884,0.011924689,0.01571798,0.08974403,-0.032385852,-0.10694088,0.035614915,-0.05436806,0.012553487,0.009147219,-0.03332863,0.22611713,-0.060591105,0.034787785,0.06734258,0.3796881,0.04567324,0.031965442,-0.14653277,-0.050457105,-0.08952929,-0.10364813,-0.09493405,-0.091485344,0.11768341,-0.1462181,-0.56475157,0.11464987,-0.68392116,0.117137924,-0.07256656,0.013185687,0.12113922,0.19451709,-0.09648843,0.10132758,0.078632854,0.0019490831,0.036658708,0.0055621113,0.16765769,0.20120046,-0.16409953,0.052761674,-0.1204054,0.098238885,-0.06690198,0.08784675,-0.041303203,0.3384546,-0.16504611,-0.112874895,-0.046730503,0.19628677,-0.122379646,-0.021742485,0.071843654,-0.24185656,0.045792878
s1-15,0.08154833,0.042105805,0.15622361,0.2826865,0.11431709,-0.015097734,-0.07939851,0.0027249008,-0.002809558,0.15763035,0.11902791,0.049632788,-0.108507246,0.100955434,0.06846845,0.19028573,-0.091273904,-0.007910071,-0.04510521,0.20378831,0.083266124,0.065633714,-0.11772534,-0.006778516,-0.034704518,-0.039754808,0.062887594,0.095931925,-0.1978495,-0.071665235,0.09417358,0.06863694,-0.030469693,-0.07721645,0.106935084,0.032112777,-0.057820234,0.016109455,0.01454688,0.13775289,-0.11541219,0.18673027,0.2265842,-0.17996752,0.031312175,-0.08141552,0.19979945,0.060524534,-0.023433745,0.15267837,-0.13425481,-0.24146909,-0.33641058,-0.012749365,-0.2529746,0.29102504,0.35260892,-0.15089834,0.14123365,-0.29354286,-0.14293313,0.15656742,0.04302024,0.3075384,0.1882529,0.06468578,-0.14916083,-0.60914856,0.306612,-0.48065668,-0.0490234,0.09318235,-0.10137725,0.24343339,0.05490783,0.16181347,0.034763075,-0.15779674,-0.17162517,0.055640187,0.051685564,-0.099415265,-0.06504813,0.0369048,0.012604117,-0.018337887,0.059054263,-0.44596884,0.023144921,-0.04147821,-0.111337945,0.010471463,0.10601692,0.032265376,0.1086256,-0.19249561,-0.038034603,0.07015507,-0.22482027,-0.03867158
s1-16,0.028617147,-0.10533552,0.11432914,-0.06962616,0.0075969733,-0.10361043,-0.027113162,-0.2661981,0.09494258,-0.0030620694,-0.03169611,-0.01864113,-0.35629824,-0.20443843,-0.10728922,-0.22005798,0.06993252,-0.1652336,0.13129279,0.13527861,-0.17753588,-0.0041760956,0.23271623,0.10586056,-0.045261115,0.08320622,-0.17228034,-0.19377166,-0.28725088,0.20236638,0.11866643,0.0092494,0.009516332,0.15391189,0.15083353,-0.023112383,0.1399402,-0.045163944,0.07270217,0.048283946,-0.123064026,-0.19084395,-0.031099556,-0.06787554,-0.04375251,-0.16355024,-0.09823237,-0.0057265945,-0.04422578,0.008517614,-0.040929742,0.03875478,0.70862925,-0.07514763,0.13727164,-0.14356902,0.8030833,-0.11402871,0.10166705,-0.18316713,0.061685313,-0.19394675,-0.2560674,0.01818981,-0.12877648,0.11684794,0.024531309,-0.23387548,0.040215813,-0.6109744,0.04586052,0.088481836,-0.053267736,-0.27905762,0.08734982,0.65926236,-0.02646428,0.063912265,0.20811805,0.06648588,0.04669725,-0.17568824,-0.17739925,0.25901267,0.069022864,0.27124542,-0.16957435,-0.048787594,0.15054333,0.24643612,0.33709982,-0.5413549,0.08394151,-0.08092894,0.43405616,-0.31534418,-0.04221736,-0.16174068,0.18626657,0.014192518
s1-17,0.035635285,-0.009477297,-0.091671236,0.017524507,-0.051257275,-0.14168543,-0.26553768,-0.059616968,-0.023749394,0.064972684,-0.08960714,0.065729424,-0.060817286,0.022809356,0.076329835,-0.22707939,-0.09207121,0.019348312,0.026681814,-0.23772475,0.17044307,-0.0058622435,0.054729994,-0.010945346,0.21128081,-0.036231387,-0.13399905,0.051735584,-0.12900355,0.08370867,0.19111277,-0.1143807,-0.121583834,0.26628336,0.02625703,-0.06597793,0.082210064,0.046891816,-0.030796144,0.07446921,-0.07511378,0.021054167,0.049650032,0.057928197,-0.14502522,0.18086943,-0.019663393,-0.0102031045,0.0656628,0.016270282,-0.057744857,-0.08546424,-0.2539884,-0.15093836,0.23298524,-0.22910309,0.6420894,-0.011114977,0.043814234,0.124126315,0.038948055,-0.15793282,-0.16962546,0.010368815,-0.1275714,0.079062045,0.1746428,-0.27365077,0.055547945,-0.57281554,-0.17799862,0.051920436,-0.127522,-0.24486959,0.24144912,0.117344886,0.24009234,-0.032131974,0.18347314,0.08139107,0.1452709,-0.39157045,0.09441325,0.29359537,-0.07366191,0.052399203,0.064578615,-0.43864435,-0.1140915,0.17163992,0.13744274,-0.18236855,-0.04258158,0.077091366,0.17273588,-0.086608276,-0.08549043,-0.18044871,0.25921,-0.11097355
s1-18,-0.15587448,-0.26630157,-0.22819275,-0.12634666,-0.027284838,0.16956897,0.0667831,0.12725756,-0.06778361,0.08396453,-0.03066225,0.10085777,-0.014376957,0.022259232,0.014469476,0.11031401,-0.14987649,0.28651935,0.06430927,-0.25115573,-0.07672069,0.011257438,0.07380764,-0.005861819,0.081194595,-0.08989141,-0.21008183,0.38944268,-0.3973052,0.13441734,-0.1861014,0.16718838,-0.099473886,-0.06955145,0.1916018,0.016677119,0.078956574,-0.11182703,-0.12369767,-0.082089975,0.08029801,-0.16616337,-0.2694008,0.0067625456,0.14349784,0.0072219297,-0.044914167,-0.13596058,0.2130328,-0.101706445,0.18864283,0.1966507,0.14203188,0.069866486,0.18731399,-0.30443278,0.6855142,0.04082859,-0.13674298,-0.018916681,0.10225948,-0.082257435,-0.26198822,0.048582647,-0.04839853,0.19463873,0.19568421,1.9734725,0.3206325,-0.94896865,-0.11641011,0.13447206,-0.086263716,-0.22729897,-0.17005995,0.020727037,-0.08114825,-0.047228865,0.14126882,-0.078043655,-0.056627594,-0.30748954,0.2833935,0.46139568,0.17974466,0.09788329,0.0024637803,0.22430347,-0.07122896,0.17535174,0.007208422,-0.15597452,-0.06464677,-0.17832789,0.11721946,-0.19625577,-0.2098198,-0.17886469,0.15267113,-0.20936972
s1-19,0.06520185,-0.06374045,0.053316176,-0.09435519,0.05456537,0.044685185,-0.18267298,-0.3695137,-0.029400505,-0.12604436,-0.24286376,0.10975033,-0.23374811,-0.010127416,0.09059061,-0.0045908224,-0.14338171,-0.16192685,0.06207381,-0.2747936,0.14352183,0.07067178,0.021496467,-0.09715713,0.14857177,-0.11387579,-0.29815003,-0.057649296,-1.088665,0.19801041,0.18112405,0.18586795,0.07779339,-0.18048033,0.40650105,-0.045256324,-0.25244462,-0.15050519,-0.015065741,0.05866369,-0.00072437106,-0.11652998,-0.20785324,-0.0036222618,0.05634731,0.087798014,0.06366359,-0.022326998,-0.13697325,0.14008158,0.094998576,0.015939135,0.30894518,-0.04731105,0.2931837,-0.31339264,-0.064182706,0.0802405,-0.14348227,0.043331962,0.046210147,-0.05895865,0.011585996,-0.080651924,-0.14169136,-0.08250114,0.13443726,1.9807428,0.020651646,-0.9172132,0.040628925,0.11878217,0.13098253,-0.16832379,0.061841533,0.15873355,-0.05243418,0.24841456,0.16082814,0.123770855,0.13060272,0.08151143,-0.0041537154,-0.0497884,-0.059422772,-0.07629809,0.10669216,-0.16154522,-0.040428866,0.098122366,0.27049536,-0.11975525,-0.028953627,0.02205333,0.02150628,-0.029943995,0.0024641529,0.047122493,0.096939154,-0.21584678
