,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,0.11178499,-0.41297078,0.055403918,-0.22656912,0.63267756,0.14136606,-0.14554128,0.26786327,0.02339811,-0.2333422,-0.32925516,0.26769644,-0.019985517,0.11214882,0.32757473,1.9941479e-05,0.40172592,0.010894602,0.46495742,0.24643238,-0.024133159,-0.22121105,-0.013368651,-0.22469753,-0.044820223,0.098318234,0.05483517,-0.007664785,-0.49551576,0.16746193,0.21710591,0.12902056,-0.06729463,-1.3483866,0.020276673,-0.26199394,0.01730632,0.10402326,0.056597553,0.16794538,-0.5257518,0.07988339,0.039139733,0.15810616,0.1850883,-0.2690818,-0.14625035,-0.32459918,0.08260449,-0.3490922,-0.011135444,0.24733253,-0.11771893,-0.14642271,0.046458334,0.1682767,0.033420973,-0.19272509,0.36473805,-0.35232496,0.0491008,-0.03066547,-0.708038,0.56570315,0.22588909,-0.0033222865,-1.0993388,-0.17591406,0.048454653,0.2957624,-0.015699804,0.028729621,0.35397866,-0.0017007664,0.10426841,0.45138997,0.2311545,0.20856945,-0.055242397,-0.21069492,0.38111782,-0.39872295,-0.020307038,0.30913785,-0.022776248,0.04482597,-0.6233118,-0.17248265,0.031886205,-0.7144964,-0.49239945,-0.15524387,0.26815572,-0.10470259,-2.1427004,-0.04505471,-0.03606853,-0.23461884,0.65757763,0.66068816
s1-11,0.09608904,-0.031106114,0.27254277,-0.22778988,0.4224802,0.03495913,-0.1740374,-0.50367427,-0.32691532,-0.5056091,-0.021255743,-0.2248584,-0.20594344,0.18157825,-0.05225011,-0.2721438,0.031527616,-0.032309715,-0.062285665,-0.03837785,-0.18903564,-0.14762488,-0.037543096,0.2395669,-0.3647402,-0.17466271,0.10165165,0.076843634,0.07937652,0.41901582,-0.09893904,-0.19355413,0.10873024,-1.5032847,0.33940536,-0.13675293,-0.013411889,-0.40656605,-0.06641205,0.11186114,-0.18134104,-0.0514692,-0.5512437,-0.08657988,-0.07664952,0.14611754,0.2462967,-0.01993155,0.10933109,0.095042825,0.2917449,0.37970796,-0.30473435,-0.15633045,-0.4859477,-0.3975192,-0.37598962,0.314142,-0.16375467,0.42695192,0.16934429,-0.22326772,-0.8765042,-0.1331209,-0.04199148,0.24247125,-0.55220604,-0.30982482,0.24897233,-0.13845997,-0.28395677,0.14437757,-0.14280978,-0.310323,0.638695,0.3146991,-0.18778457,0.049399108,-0.19601162,-0.5180577,0.34736443,-0.40242743,0.053279772,0.23445517,0.04362487,0.6841833,0.08490421,-0.06818096,0.13900086,-0.15915696,0.22014046,0.36437884,1.4475405,-0.15611249,-2.3265939,0.10741112,-0.34154755,-0.09307085,0.34997743,0.12576765
s1-12,-0.03292827,0.08227802,0.1782813,-0.00013902783,-0.06896261,0.10178441,0.017157715,-0.1470867,-0.20886481,0.07465906,0.15941855,0.26032153,0.12793264,0.45400697,0.16457745,-0.22467856,0.0050094053,-0.3115824,0.028398454,-0.06775123,0.10069567,0.113721915,-0.0119039565,-0.117326096,-0.34068188,0.0923104,-0.018373892,-0.16650751,-0.018604437,0.08631874,-0.04757781,-0.0122228665,0.09524228,0.0676721,0.064227566,0.1526204,0.14369814,-0.71252024,-0.3554404,0.032568,0.3601651,0.36662915,-0.2945676,0.389942,0.36369574,-0.1737303,-0.14175256,0.057201765,0.20211467,-0.08192563,-0.059701093,0.024368597,0.1128955,-0.116002455,0.18414088,0.0046755597,-0.10728974,-0.32578295,0.26393378,-0.11797207,-0.093453616,0.3739718,0.13575043,0.5205871,-0.17713436,-0.0031547882,-0.32230443,0.3540791,0.119375706,0.13581745,0.08636688,0.041221693,0.23788562,0.124903515,-0.3070186,-0.095322266,-0.07454708,-0.41360247,0.55328417,-0.045480993,-0.0028698966,-0.3574809,0.3125918,0.43956047,-0.057011634,0.38764566,-0.086960986,-0.13893205,-0.20028213,2.1497853,-0.38224617,-0.12836762,-0.7397386,-0.10008094,0.038759686,1.4540842,-0.18109798,0.11319957,0.20361184,0.34028602
s1-13,0.018907178,-0.11071075,-0.02506359,-0.10298928,-0.4814136,-0.008122263,-0.34766018,0.45721328,0.38215488,-0.020942181,0.19844139,0.3619374,-0.13896441,-0.009316302,0.054881163,0.24852425,-0.0107348785,0.0032532015,0.33104658,0.023156518,0.086143516,-0.12934755,0.34833544,-0.15556431,0.06544513,-0.3729754,0.103652924,0.13723351,-0.08308348,-0.03156197,0.2946328,-0.098512486,0.22400193,-0.1081502,-0.3239177,-0.10150402,0.35851502,-0.11479389,0.10130025,0.112076424,-0.090240516,-0.3618858,-0.055643745,0.08676082,0.23482043,-0.040558282,-0.25804132,0.6898576,0.39807218,-0.32834893,0.3918317,-0.026643114,-0.17220277,-0.39674783,-0.86156946,-0.60054606,-0.28569546,0.1285329,-0.36809182,0.4429875,0.238628,0.20363218,-0.5640414,-0.30647445,-0.22701317,0.026202556,-0.14195527,-0.4756626,0.3409711,-0.043565482,0.116753474,-0.15827745,-0.40213597,-0.1314067,-0.036235936,-0.09743798,-0.06082227,-0.21599394,-0.16205217,-0.7556629,1.6179678,0.2585184,-0.3952881,0.25997734,0.11379484,0.8003062,0.17966434,0.28671136,0.5368501,0.6753165,-0.25504345,1.1300098,-0.6164489,-0.22848347,-0.12446518,0.48527515,-0.65106964,-0.19149402,-0.03403031,-0.04155364
s1-14,0.03077187,-0.15476087,-0.00035744905,-0.20087853,-0.10250205,0.028671965,-0.1150752,-0.21657673,-0.1356157,0.17103112,0.16703665,-0.14822857,0.30954415,0.058791876,0.27051568,0.0015272568,0.022158451,0.13566603,-0.0031133937,-0.22705624,0.07362697,-0.051236585,-0.08832123,-0.10413185,0.7358146,0.171045,-0.051916346,-0.1957531,-0.0032437667,0.008377597,0.026575822,0.043885473,-0.013796728,0.31562608,-0.23233774,-0.23566021,0.06471932,-0.37137353,0.29299694,-0.009409238,0.07329642,-0.34985596,-0.16417046,-0.19047119,-0.2104035,-0.045692593,0.5110321,0.006190397,-0.0997406,0.5283154,0.049972337,-0.016137272,-0.1603738,0.20708501,0.123477995,0.065164745,0.34667444,0.08505221,0.026408084,-0.25214496,-0.07054554,-0.26071998,0.38583705,0.21835046,0.06756681,-0.07504515,-0.5021033,0.2717901,0.12875637,0.010349093,0.13279489,0.14199647,-0.19857116,0.09099929,0.010999396,-0.13916151,0.0012301388,-0.008844534,0.04986696,-0.0018388033,-0.2704621,-0.11506895,0.17062296,-0.15777501,0.08313244,-0.49927005,-0.004230395,0.100673325,-0.31132036,0.7155634,-0.074777365,-0.5872697,-0.23063482,-0.2791369,0.35182595,-0.17619503,-0.13683599,-0.22341017,-0.16368094,0.061525553
s1-15,0.15620828,0.08787038,0.14013177,0.15298025,-0.21274823,-0.21688822,-0.55882466,0.19208898,-0.009634108,0.24651067,-0.10241018,0.09543967,0.042828903,-0.09111731,-0.29455546,-0.13501874,-0.35678697,0.006287746,0.054270037,-0.39984888,0.02317803,-0.010654344,0.22108367,0.16818184,0.018952202,-0.15712142,0.119994596,0.36913913,0.25084832,-0.19700487,-0.022223227,0.09978069,0.016494773,-0.5600594,-0.004952112,-0.22853003,0.38574892,-0.1930125,-0.13651511,-0.12346442,-0.16647044,0.21323387,-0.06256479,0.1796897,0.2653296,-0.14521356,-0.15354332,0.25605142,-0.13103235,-0.8655676,0.3040452,0.07672223,-0.034389503,0.22306415,0.23088162,-0.27984023,-0.47706145,0.086914726,-0.11779682,0.21467043,0.09119564,-0.267789,0.15591033,-0.5618559,0.5342319,0.43554366,-0.6223488,-0.40738553,0.18698233,0.20177498,0.354554,0.070811324,0.00066386536,-0.15493967,-0.4241128,-0.049378555,-0.16634429,-0.02313821,-0.2519375,-0.20112856,0.13043936,0.3572216,-0.10698539,0.0014013238,0.012396589,-1.0359948,0.27421215,-0.26778594,0.04749738,0.9835856,0.5433629,0.37277347,0.37311858,0.20504165,-0.15971412,-0.72586155,0.2251503,-0.039580308,-0.5397029,-0.17485163
s1-16,-0.4023406,0.030126408,0.27010953,0.17933193,0.011042735,0.4995039,-0.0054196566,-0.30630636,-0.1789065,0.08726345,0.08265483,0.18588333,0.0027505457,0.08955979,0.4482152,-0.0012068171,-0.179407,-0.06795568,-0.113241255,0.095526725,-0.17772083,0.04701935,-0.33187845,0.18609706,0.0689136,0.25006714,-0.18065652,-0.07076847,-0.054827385,0.21048939,-0.61860174,-0.091348425,0.2186909,-0.20961177,-0.093350224,-0.027450103,-0.43890643,0.016657911,-0.13478729,-0.13954432,0.15985051,-0.29628736,0.07801304,0.2935575,0.04827654,0.6236417,-0.29397652,-0.6991794,-0.24941224,-0.16116871,-0.34634024,-0.14107117,-0.099064544,-0.5656419,0.86710954,0.5511433,0.08363975,-0.35191017,0.12061489,-0.38976485,0.27863204,0.092489615,-0.32402205,0.9807266,0.03384653,0.09162916,0.04598443,0.22934401,-0.27614638,-0.11174405,-0.37762916,-0.050873496,0.5476009,0.30867934,-0.59829825,0.11678701,0.07904728,-0.07693578,0.042067587,0.076187685,-0.21377884,-0.2737866,-0.42325917,0.23335229,-0.032394234,1.7896651,0.06089384,0.17858635,0.26527166,0.094561085,0.14827713,0.64041126,0.5464791,0.19674341,0.08127104,-0.38613784,-0.10946316,-0.25054708,0.3696503,0.06401194
s1-17,-0.21877441,-0.008214351,0.007936135,0.36872518,0.06305631,0.018226258,0.24084494,0.15331665,-0.19990437,0.025062732,-0.2242539,-0.24647155,0.022452047,0.23064062,-0.15399499,-0.037873693,-0.17804307,0.005604197,-0.25929847,-0.15812644,-0.058296867,0.16995832,0.22312796,-0.10992519,0.44174057,-0.1801907,-0.010642383,-0.17465624,-0.17841217,-0.0013913019,-0.13223112,0.21802974,0.08739351,0.15841417,0.06634556,0.021563746,-0.0048854575,0.2128326,0.020156618,0.18219016,0.031601887,0.16614106,-0.07235729,-0.058205806,-0.1890747,-0.16942081,0.018205404,-0.2664185,-0.2078624,-0.08649631,-0.27734584,-0.12068245,0.17986949,0.11482453,0.5206964,0.6289799,0.22508746,-0.172418,0.14263299,-0.45017734,-0.09529325,0.3164534,0.61123335,0.34493232,-0.1687217,-0.2898358,-0.59025043,0.25331116,-0.18989272,0.05347149,-0.24119407,0.016820338,0.33981752,0.16536137,-0.250654,-0.17026183,0.15577674,0.08153573,0.34148806,0.5100377,0.18764701,0.029139519,0.05523711,-0.20671877,-0.036556035,0.58657753,0.124233134,-0.014746264,-0.09792507,0.2549821,0.09252128,-0.48114845,0.0029347017,0.18948427,0.48020014,-0.20345823,0.18573347,0.35545704,-0.042593867,0.012034906
s1-18,0.2621352,-0.2799315,0.06394147,0.095593296,-0.1751699,0.41167557,0.1463188,0.042154826,-0.12412226,0.12334378,-0.040994514,0.038963094,-0.20604481,0.11723858,-0.3234131,0.24813107,0.26385286,0.07910371,0.3542552,-0.34348726,0.15297493,-0.2956883,-0.11199171,-0.081431374,-0.8015897,0.031771466,0.0056274533,0.10509329,-0.30539277,0.026476234,0.03318562,-0.16445139,0.024189457,-0.15923817,-0.32665697,0.14182599,-0.33578473,1.3593336,0.10283011,-0.048598316,0.27447677,0.10921325,-0.41372597,-0.04771277,-0.01055406,-0.7010573,0.32644036,-0.22247243,0.31727174,0.44701737,-0.46660334,-0.25715625,0.094442055,-0.008702759,0.37069535,0.09847581,-0.049442366,-0.08143152,0.08853093,-0.12905107,0.07641664,0.28837776,-0.5447494,0.33609924,-0.13042478,-0.06787725,2.453514,0.0529574,-0.050350163,-0.07157583,0.42615783,0.20749499,0.15861833,-0.23516782,-0.24308446,-0.18928738,0.28183192,0.021399492,0.028036386,-0.1202258,0.8452593,-0.17372489,-0.23859075,0.44280946,-0.2398861,0.5149712,-0.099091806,-0.52506995,-0.06167902,-0.94922113,-0.1260322,-0.07906088,0.705804,0.57848,0.48504764,0.04389867,0.2027713,0.35640174,0.23135343,0.033372894
s1-19,-0.06371119,-0.25535783,0.1526386,0.18912238,0.11767196,0.1968785,0.1328129,-0.066412434,0.055805113,-0.032485303,-0.1355515,-0.011359414,0.10299645,0.27436924,0.18406717,0.22927496,-0.07130024,-0.29326677,-0.19634455,-0.124474205,-0.28885475,-0.13947178,0.08096504,0.13248466,-0.27183676,-0.034423076,-0.017391387,0.09371614,-0.13067482,0.09613558,0.06304088,0.0124452235,-0.011723309,0.66281533,0.02586163,0.1825843,-0.27608657,0.53046364,-0.15844491,-0.52675223,0.25541562,-0.13897932,-0.002521093,0.076236576,-0.12179707,0.18002072,0.2743494,-0.16167718,-0.031103112,-0.0018652529,-0.34482145,-0.03363672,0.15993732,-0.18941337,0.41362923,0.37035042,-0.09362306,-0.21592617,0.06793976,0.056720495,0.12330586,0.06777767,0.03294374,0.2888065,0.065634094,0.118658304,0.29937175,-0.28067124,-0.3884854,0.15057781,-0.10398265,-0.03568032,0.30104852,0.2094729,-0.056938626,0.049786944,0.17575565,0.1580832,0.13551435,0.12121351,0.2321235,-0.08646599,-0.26238453,-0.117379226,0.09085349,0.26823336,0.15685822,0.10140327,0.19085197,0.3654966,0.07475482,0.16322666,0.9796986,0.11001545,0.33102727,-0.68539286,0.17133413,0.035523407,-0.008649528,-0.20856875
