,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,-0.09335144,0.14103614,-0.0011497987,0.06324414,0.0028708018,0.3871665,-0.031398736,-0.023533877,-0.03216189,0.20093033,-0.04824236,0.13979115,-0.22561319,-0.15130137,0.042105604,0.20970584,0.021460934,-0.058198348,-0.17340931,0.01225438,-0.05498373,0.09866744,-0.2086392,0.03093124,-0.10310106,-0.036647603,-0.07175818,-0.19452219,-0.06939197,0.21247837,0.097343504,0.052245803,-0.07334333,0.026506616,0.056173824,-0.07798232,0.020520348,0.00037348457,-0.023548089,-1.2274268,0.040048234,-0.116668984,0.1409831,-0.4944715,-0.005245598,0.032418903,0.14109519,0.019695848,-0.09730269,0.02551787,-0.007590632,-0.114476085,0.19708823,-0.42986566,-0.010931702,1.3573488,-0.0139570385,0.21690354,0.016142193,0.056826945,-0.098908976,1.5022607,-0.05166476,0.38717806,-0.02788836,0.048995182,0.05206881,0.055887178,-0.27524543,0.31135526,-1.7869099,-0.06126606,0.15469308,-0.059821274,-0.10566424,0.0027598403,0.8320255,-0.029514045,-0.328421,-0.123948224,-0.053013146,0.13661537,0.43002433,-0.16611238,-0.18339808,0.008082098,0.16044924,-0.0374397,0.11795512,-0.22216749,0.28837264,0.7817439,0.055695817,0.00997898,-0.19564146,-0.071767844,0.17408374,0.6124371,0.107473575,0.24899209
s1-11,-0.1893847,0.12776484,-0.18189797,0.025877928,-0.105759755,0.85974085,-0.05666838,-0.067766726,0.03690408,-0.054674678,-0.09443192,0.024228461,0.094935805,0.075587526,-0.012814574,-0.14806792,0.14636423,0.012685849,0.021259386,-0.13448136,-0.21112213,0.16048025,0.08002256,0.108831875,-0.15136695,0.012978627,-0.2815708,0.14045815,-0.17823142,-0.18875886,0.074590184,0.02155358,0.16166891,0.15673152,-0.07127645,-0.17916186,-0.06972275,0.09557544,0.023484146,-1.287091,-0.2837842,-0.11536977,0.18380655,0.23489624,0.066228755,-0.06765757,-0.025098924,-0.18039729,-0.048987303,-0.1070796,0.09808737,-0.41465807,-0.14003453,-0.08258167,-0.18355119,1.9522758,0.14692432,0.23102114,-0.08494377,0.30399513,0.2234534,1.8618903,-0.1415596,0.4221081,0.18210909,0.4190727,-0.25651225,0.17243949,0.16922267,-0.098971836,-1.9076873,-0.077302255,0.10298713,-0.12027742,0.3137688,-0.13584761,-0.17725253,-0.10070601,-0.19919044,0.077916525,0.060962934,-0.3953266,-0.13142009,-0.089671895,0.027403096,0.12842804,0.023597332,0.054369017,-0.038285404,-0.026242703,-0.2859245,0.8390027,-0.2487947,0.22883826,-0.2395573,-0.03648906,-0.16787806,0.13570069,0.11519387,-0.36860597
s1-12,0.039366923,-0.022745816,0.025106173,0.36863312,-0.05873334,0.029276926,0.16514629,0.2005875,-0.011379926,0.10755347,0.127514,-0.1102813,0.51677245,0.1722461,-0.1490818,-0.829489,-0.2569541,-0.11543522,0.17673516,0.121243834,-0.061789855,-0.111941256,-0.26311687,-0.044056915,-0.3629742,0.06510643,-0.14592129,0.1176407,0.13268936,-0.2970158,-0.33422858,-0.17619587,0.15863818,0.49384227,-0.14514075,-0.29558086,0.0584498,0.30163693,0.099027224,0.21346506,-0.027734581,0.13035266,-0.49978012,-0.468051,0.30946848,-0.19397834,-0.015170595,0.008546011,0.014393285,-0.26217216,0.19700134,-0.42616755,-1.0764527,0.23346025,-0.13020588,0.5219103,-0.20641607,-0.52872103,0.2595753,-0.26506722,0.2517944,-1.5573857,0.4722665,-0.06589235,-0.12379032,-0.2020348,-0.4923395,-0.23126775,0.47322533,-0.12374823,0.042011693,0.20238385,-0.47866264,0.042326942,0.47237605,0.028041884,-0.27613187,0.26293924,-0.06847755,-0.10397422,-0.32783848,0.049713522,-0.31526834,0.6827551,0.045376036,-0.28340176,-0.12354139,0.115730725,-0.03760805,0.03456403,-0.050374206,-0.49258804,-0.4800518,-0.9490866,0.55785406,0.02507094,-0.24073258,-0.21331371,-0.4192072,-0.41704813
s1-13,0.12090382,0.09016519,0.27874643,0.08866387,-0.033702675,-0.0077445284,-0.09119858,-0.12030511,0.089461334,0.080606066,-0.18223354,-0.09802121,-0.16589741,-0.21424669,-0.15958644,0.15594381,-0.018665045,0.06852368,0.1632197,-0.053622402,-0.004428736,0.0695026,0.1435925,0.032586563,-0.27825087,-0.13468528,-0.1764776,-0.19541432,0.22233701,0.081431106,0.1566568,-0.1065855,-0.037074048,-0.09349373,0.040954873,0.14461234,0.2855782,0.18964003,-0.043786727,0.32468155,0.10962078,0.092422396,0.42728788,-0.20221052,-0.020725453,0.076480165,0.09234214,-0.079264715,0.045250572,0.2738443,-0.024668159,-0.30142787,0.02244389,-0.14272346,-0.21555902,0.18270332,-0.004735778,0.28416318,-0.26083723,0.2059848,0.27443892,-0.29019117,0.12159611,0.46944398,-0.044960797,0.2571576,-0.42733872,0.07099285,-0.16146581,-0.1438703,0.0327363,-0.07163469,0.10586224,-0.3134216,0.51746786,-0.20826572,0.13596228,-0.22612554,-0.12770784,0.27380535,-0.06919976,-0.31250948,-0.33442008,0.22569077,-0.08539307,0.08303572,0.06208581,0.1291674,0.023884285,0.1547722,-0.33133584,0.5410119,-0.12758407,0.12939718,-0.24425353,-0.112655535,0.17256874,0.35303456,-0.071732424,0.117814004
s1-14,-0.043341916,0.055251732,-0.031277217,0.09916158,-0.07688851,-0.020767843,0.039126486,0.014598594,0.11494632,0.039981384,-0.14198837,0.01847963,-0.024491105,-0.067723475,0.04190976,-0.15547705,-0.039598,-0.040036716,0.11192024,-0.08300213,0.06767751,-0.03612875,0.07939613,0.064279,0.02350689,-0.059634607,0.04411739,0.04385356,-0.015613306,-0.08769201,-0.15487944,0.062232476,0.086052336,-0.1390351,0.05221144,-0.005469082,-0.06430101,-0.032419495,-0.011649081,-0.27321845,-0.06591282,0.008473994,0.12367293,0.040768526,0.05569163,-0.095422566,-0.07071903,-0.074857384,-0.0013721138,0.09984407,-0.05970329,-0.09380699,-0.3678639,-0.08292084,0.18060884,0.49230963,0.08705202,-0.11774705,0.15713933,0.15763368,-0.099541515,-0.70465934,-0.19113055,-0.015751794,0.2126197,0.1040003,-0.034264907,0.09543207,-0.05032011,0.18166092,-0.055095278,-0.09625684,0.004312042,0.4913169,-0.059909552,-0.16328904,-0.5032858,-0.07913262,-0.090948075,-0.17432521,0.13939919,-0.01489678,-0.16897243,-0.18168335,0.19927603,0.0027565844,-0.05334869,-0.036889408,0.108324744,-0.16480944,0.21543959,-0.28500178,0.03433642,0.17017925,-0.064005315,0.17727134,-0.0049661435,-0.2264797,-0.02835901,0.024612311
s1-15,0.085224226,-0.071475655,-0.34439093,0.07975957,-0.12872921,-0.18138772,-0.10031229,0.39990294,-0.4022225,0.5465619,-0.17521,-0.12402369,-0.12260485,0.31728715,-0.32834232,0.43253332,-0.024390839,0.1662259,0.052247114,0.19442433,-0.16276339,0.0954582,0.2925903,0.0029960545,0.12808365,0.017584402,0.46368003,0.12829995,0.11237419,0.22061339,0.1528505,-0.28389135,0.23697297,0.22918093,0.105424665,0.044816934,-0.038655937,0.10530204,0.5836998,0.15220359,0.022122841,-0.04025588,-0.2367992,-0.06911509,0.05665833,-0.09669821,0.020165667,-0.20815036,0.07544275,-0.08830602,-0.2469507,0.49304414,-0.039076135,-0.18991953,0.2861899,0.18958525,-0.40117443,0.31816557,0.13997227,-0.47249395,-0.37180185,-1.5153219,0.017125074,-0.018060736,0.48962018,-0.13578963,0.40871292,0.21777165,-0.5452861,0.1641758,-0.56556016,-0.06413041,-0.31539732,0.035016593,-0.60367614,0.6065711,0.47602928,-0.30789992,0.039060533,-0.019248288,0.14396308,0.45063078,0.6091539,-0.4169339,0.01225676,0.19721103,0.13171017,0.21671337,-0.19023423,0.17036635,0.34899405,-0.6940219,-0.23043199,0.31271785,-0.22980526,-0.1667521,0.04791768,0.12850598,-0.09065169,0.23261559
s1-16,0.04895376,0.08317808,-0.26522103,0.18653756,-0.19003448,0.37837744,0.075212196,0.044263072,0.011769664,0.08216585,0.098441884,-0.1536827,-0.07190038,-0.06446154,0.06351815,1.1282394,-0.18209329,0.049984254,-0.05042254,-0.030852992,-0.18726334,-0.1663742,-0.040031917,0.040664524,-0.0025114194,-0.08166635,0.25980073,-0.07961555,0.16103485,0.078393534,-0.052906282,-0.08853673,0.06249623,0.08900944,-0.10156696,0.1788187,0.118363485,0.08592385,0.050260358,-0.34825644,0.06277032,-0.015960809,0.11824476,-0.26016963,0.21893209,0.18046682,0.022670556,0.21123527,0.00011247676,0.2260708,-0.29548252,0.05228859,-0.35089737,-0.15130603,0.44828382,-0.0651349,0.0153963715,0.22305188,0.015721912,-0.011300964,-0.08370967,-0.5599193,-0.1063444,0.28702784,0.30339134,-0.27031812,-0.07792898,0.0030609593,-0.4888966,0.09478745,0.6052773,-0.2236115,-0.22488883,0.09795927,-0.36161324,0.14357774,0.040132545,-0.14769664,-0.17372775,-0.05221602,0.2153978,0.3540243,-0.26701045,-0.09304132,0.25504684,-0.04288394,0.12461978,-0.107598156,-0.09466651,-0.057150632,0.014035175,-0.53657305,-0.18790093,0.31094646,0.063664876,0.0768939,0.21012834,-0.12199302,-0.2909072,0.0889478
s1-17,-0.07075812,0.15635522,-0.13322219,-0.060685344,0.070850395,0.12086022,-0.070895255,0.040737096,0.0240044,-0.16372372,0.043786008,-0.17048761,0.009230025,-0.004691571,-0.031356536,0.007513322,-0.04697224,-0.028395923,0.16872117,-0.08215724,-0.16907983,-0.019295653,-0.24161261,0.1342455,-0.27290514,-0.10496236,0.19387777,-0.03717943,0.18649356,0.074866384,-0.08192043,0.05115249,0.06471914,0.008673713,0.068988994,-0.33321217,-0.07508306,-0.22896905,-0.03130178,0.1393464,-0.2353964,-0.06210107,-0.1760286,-0.044519432,-0.06576893,0.014122553,0.123318836,0.114433564,-0.014063757,-0.03319868,-0.058891494,0.08413243,0.4435836,0.2927981,-0.21171783,0.4069704,-0.08156398,-0.24780688,-0.032528706,0.34239662,0.24027333,0.15471569,-0.12876041,0.07758241,-0.30141795,0.104265705,-0.034581937,-0.07100573,0.8379277,-0.40361306,0.008481219,0.055472933,0.29266268,-0.009664033,0.20262422,-0.2686097,-0.119810045,-0.13885762,0.17094721,0.24870771,-0.16199253,-0.43891525,-0.481501,0.037449658,-0.074324585,0.27199686,-0.10457319,-0.05015055,0.2115748,-0.20624368,0.023859084,-0.03525534,0.023435675,-0.20064913,-0.0010864809,0.03317216,0.019783322,0.0072882473,0.111835994,0.06825632
s1-18,0.16801836,-0.085359454,0.17123735,-0.18137899,0.09603811,0.43456465,0.0018753037,0.038205083,0.22575645,0.053927146,0.0055171475,-0.08066614,-0.7651049,0.26149917,0.24215403,-0.29152185,-0.12502785,0.0751643,0.07171402,-0.0075204037,-0.080491416,-0.27380958,-0.2438364,-0.11302775,-0.14627054,0.06858076,-0.145482,0.02912965,-0.08134734,-0.04555032,-0.020543545,0.24504423,-0.10070597,-0.112251185,-0.089026496,-0.029789094,-0.26078448,0.019840958,-0.21535593,0.46437305,0.06114383,-0.1331817,-0.009012524,-0.15358552,0.16707157,-0.1293757,-0.007759679,0.04175756,-0.28411275,0.16453366,-0.11372881,0.046875868,0.2645457,0.19731626,-0.0981479,-2.630223,0.17254189,-0.2883462,-0.08732706,0.13206919,-0.008287102,0.049732767,-0.040696405,-0.007564973,-0.16208355,0.01266006,-0.10857141,-0.019759692,0.3111572,-0.096879624,-0.47502533,-0.062180396,0.30927104,0.119339384,-0.045941297,-0.39687422,0.29403824,-0.07539818,0.03309408,0.092810705,0.006458156,-0.05820638,0.0594272,-0.1706631,-0.10584679,-0.10401307,-0.32671827,-0.331304,0.109412506,-0.24796179,0.16995049,0.037775025,0.118714884,0.07711047,-0.10657961,0.060343947,0.085044086,0.009072587,0.116692126,-0.12468098
s1-19,-0.061973352,0.013314128,-0.12159203,-0.026851453,-0.09812927,0.88463473,0.013061767,0.05261232,0.015280807,0.01686541,-0.03695956,0.05411514,-0.5423952,-0.08766477,-0.13371429,0.22786444,-0.13132736,0.32803953,0.11637519,0.029955907,-0.20357761,0.107509896,0.0197393,-0.025633689,0.18415591,0.077555336,0.24612944,0.12204643,-0.017256957,0.10429046,0.14802219,0.095970675,0.27709544,-0.10754652,0.04645421,-0.011020878,-0.14514023,0.06162961,-0.10278938,0.5694817,-0.064412445,-0.05859558,-0.17452732,0.05964815,-0.00020164996,0.1669087,-0.10120792,-0.09376737,-0.0020679906,-0.17091252,-0.06686579,0.32835588,-0.26100373,-0.016685374,0.091178626,-0.28697854,-0.25026593,0.047334857,0.085149,-0.11318692,-0.022503477,-1.0105498,0.1145637,0.050161168,-0.011368515,0.017920826,-0.10835906,-0.13927764,0.46116784,0.30464286,-0.24191114,-0.071222946,0.185004,0.1834402,-0.16998866,0.044948652,-0.14423682,-0.028973788,0.12011525,0.16706322,0.13298158,0.06797267,-0.1132569,-0.075169936,-0.14866623,-0.08649236,-0.12595014,0.17367703,0.18337946,-0.016164474,0.35031572,-0.39263538,0.25814593,0.08440837,0.16963722,0.13395609,0.14783311,-0.22252399,0.031529985,0.19597197
