,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,-0.2898499,-0.15905744,0.20417044,0.4014036,0.6997726,0.3166585,-0.017167576,0.19589716,-0.13021512,-0.086555965,0.37297517,0.41762525,0.06844161,-0.44257018,0.17432682,-0.04799381,0.0794323,0.20105395,0.25826478,0.34507966,-0.34154883,-0.6683235,-0.33216578,0.13546811,0.1968613,0.41248816,0.02632958,0.12782258,-0.0997384,-0.6742963,-0.3874331,-0.3378865,0.31603384,0.15926683,-0.20503497,-0.36773157,-0.36193627,-0.14943968,0.11480988,-0.17121165,-0.0322818,-0.44561017,0.005176465,0.26429334,0.12891506,-0.19002534,0.5428518,-0.11076998,0.2905724,-0.17470525,0.07598915,-0.06955235,0.18511143,0.05057434,-0.042293478,0.12273283,-0.20406166,2.5147238,0.06057488,-0.14534965,0.1140832,-0.074944004,-0.26124087,-0.06190973,0.039825693,-0.008274531,-0.012195196,0.034126267,-0.08729385,0.026672106,-0.09367189,-0.09507395,-0.11607458,0.7091418,0.027960211,-0.19262701,-0.5750387,0.017657252,0.05706805,0.049589433,-0.14539088,0.09747076,0.1088538,0.006783964,0.09735549,-0.04360979,0.16750303,-0.06960086,0.028759962,-0.06839022,0.050681904,0.05239436,0.07917227,0.09054443,-0.21504241,0.118018895,0.0860251,0.77203315,-0.02365945,0.12180697
s1-11,-0.047850728,0.28232318,-0.05634814,-0.10108922,0.19252914,-0.65936995,-0.34940183,0.09548397,0.41139442,0.031333726,0.6230416,0.13461867,-0.08886879,-0.47998273,0.27526772,-0.29504603,-0.15315628,0.14562367,0.24635637,0.06665683,-0.05318217,-0.7575879,0.0990807,-0.32635844,0.4368692,0.36506283,0.2773173,-0.034327447,-0.070100844,-0.19729303,-0.08197553,0.04316265,0.26628003,-0.1616413,0.28461275,-0.5193585,0.182998,-0.23934732,0.7415844,-0.17451528,-0.5718139,-0.076630935,-0.55097556,0.0929331,-0.47690457,0.3975606,0.009498957,-0.10546086,0.47287256,0.12459651,-0.024770882,0.13610722,-0.20454627,-0.14814605,-0.06664472,0.12997925,-0.014101859,2.2673209,-0.14565128,-0.04704787,-0.03978285,0.021522265,-0.097775355,-0.12703228,0.07504511,0.033673514,0.052611604,0.20439085,0.025150983,0.12365465,-0.262858,-0.0760569,-0.48917243,-0.0250574,-0.022092573,0.053949017,-0.56539476,0.11220854,-0.16842124,0.13746756,-0.08432147,0.18030137,-0.07621214,-0.05847919,-0.01765504,0.1440721,0.14384183,0.091775075,0.018972509,-0.18345729,0.017366152,0.044762176,-0.17114258,0.02513279,0.04418628,-0.07376119,0.084436625,1.2565206,-0.10186736,-0.013852775
s1-12,-0.0077920556,0.0901276,0.1380423,-0.07955621,0.05964093,0.5258051,0.018767994,0.17187458,-0.5915178,-0.11502308,-0.39226934,-0.018898696,0.05671876,-0.042579256,0.14390986,0.9949573,-0.24773565,0.39414442,-0.1660571,-0.01612534,-0.045918845,-0.14959541,-0.1726318,0.19235767,0.13435566,-0.39578444,0.117953435,-0.09314163,0.0444787,0.19721363,-0.36003426,-0.2113307,-0.35718048,0.15938991,-0.1375899,0.012976956,-0.3758268,-0.023955632,0.22397558,-0.29274464,0.091030896,0.05923723,-0.2857284,0.13823888,-0.4488839,0.111859605,0.109202236,-0.08740292,-0.75521016,-0.66881216,-0.2610783,0.34091055,0.4670016,0.048653033,0.20251796,0.2840538,-0.06701325,-0.40331304,-0.13229506,-0.019299045,-0.047365516,-0.000436835,0.052874863,-0.2803994,-0.13495338,-0.26229426,0.04699456,-0.17599139,-0.27567995,-0.28204274,-0.15179461,-0.037175827,0.40480864,-0.400974,-0.09504836,0.46158364,-0.28851312,0.0654438,-0.13475505,0.08761609,-0.115673095,0.592314,-0.38878614,-0.03492839,-0.023195364,-0.209295,-0.13068146,0.15742026,0.023399789,0.15490696,0.40847993,0.23845631,-0.014220286,-0.2552966,0.29104173,0.21743153,0.564614,-1.0036461,0.5795788,0.4410541
s1-13,0.009797968,0.26185519,-0.0059896335,0.2621726,-0.25891435,0.4308383,0.09859685,0.042456143,0.09440154,0.043151278,-0.52830535,0.53247905,-0.13817161,0.16751784,0.118037425,0.27525845,0.0851424,0.07040227,-0.2509861,0.12007674,-0.0049939156,0.027667189,-0.23185183,0.12172146,0.65107936,-1.2849741,-0.24350086,0.3173042,-0.3523536,0.6490913,0.8419695,0.03528408,0.30785275,-0.048030037,-0.36417627,-0.046045758,-0.11862668,0.64802,0.16076319,0.115855336,0.06519974,-0.4560451,-0.0044415332,0.1857982,0.23039855,-0.122994736,0.36568514,0.19697309,0.046548482,-0.26123446,-0.5363773,0.3498776,0.50203943,0.16460454,0.1448503,0.270773,-0.3948565,-0.393312,-0.09380431,-0.062448226,-0.0012597963,-0.016989589,-0.08861471,-0.2741455,-0.15852104,-0.10245408,0.05035752,-0.16650936,0.13017935,-0.04803989,-0.06848403,-0.19324201,0.3690419,-0.054194227,-0.3466593,-0.043793365,-0.63725525,-0.061116688,-0.1696797,0.102329575,-0.1587707,0.48438352,-0.1303092,-0.11150266,0.17137602,-0.24477601,0.3653407,-0.02997041,0.0408142,-0.05090847,0.13667558,0.37763524,-0.14542747,-0.21296653,0.18751243,0.0828643,0.42175108,-0.5291678,0.26094747,0.28806084
s1-14,0.15147687,-0.04829859,-0.07127592,0.30871442,-0.17306955,-0.064128995,0.087078676,0.0845424,0.11432225,-0.13046263,0.28513545,0.2890166,-0.22619921,-0.15824126,0.15172805,-0.17010733,-0.087003954,-0.045270428,-0.15833916,-0.010142006,0.20608562,-0.05706659,0.465662,0.11173704,0.029622877,-0.36117673,-0.23167121,0.047682784,-0.11000581,0.41939282,-0.20230122,-0.08829559,0.10406812,0.056982815,0.093677826,-0.06910131,0.015841492,0.07718992,-0.17520565,-0.044976335,0.020058751,-0.091415584,-0.20876604,-0.07153036,0.06236791,0.32803637,-0.031352192,-0.019176144,0.013550684,0.082606696,-0.02325229,-0.105361074,-0.07814509,0.16087808,0.058430366,-0.3462395,0.10937636,-0.119071946,-0.090257764,0.02564056,0.29427344,0.0258062,-0.09983399,0.14009577,-0.0049052536,0.18776038,-0.16168134,0.0029195398,0.33149838,0.13144845,-0.0042750537,0.044113427,-0.062185004,-0.169312,-0.04974753,-0.30885848,-0.58170795,0.022835743,-0.030992555,0.028365655,0.04009886,-0.0875789,-0.104987875,0.097005926,0.005918052,-0.10515625,0.21557508,-0.09925541,-0.09623565,-0.026616082,0.039224304,0.015378912,0.06937115,0.040688913,0.07562289,-0.23887345,-0.2060315,-1.1008357,-0.010908157,-0.13496023
s1-15,-0.42533487,0.25565568,-0.02963466,0.08860512,0.67423546,0.14551793,0.3135109,-0.7201874,-0.36336005,0.123540156,-0.15583362,0.46665937,0.12974232,-0.39385536,0.30545542,0.13103291,0.1245806,0.19238693,0.47875434,-0.05416855,0.42253166,0.14892016,-0.051406987,0.2649938,-0.14946222,0.15058444,-0.2930084,-0.13037123,0.024580762,-0.22708648,0.61298966,0.1955666,-0.2043792,0.05892197,0.5618143,0.022256933,-0.26545107,0.20290343,0.031025771,-0.0011147186,-0.02432442,0.1106557,0.76786083,-0.18329085,0.5133886,-0.42977646,0.062880546,-0.43910974,-0.15150303,0.11035915,0.19422695,-0.93924505,-0.25289565,-0.082814954,-0.1004893,-0.103157744,-0.020072617,-0.093155086,0.2038274,0.009896811,0.0050423797,-0.05498308,0.121101946,-0.044469282,0.15168709,0.2499112,-0.11640976,0.11669642,-0.33420855,0.22942865,0.1598223,0.22787648,-0.7283969,0.57485557,0.49645662,-0.22276917,-0.51038104,0.074068345,0.03505793,0.1328043,0.1276716,-0.10043502,0.33304232,0.23157603,0.10301533,0.034455568,-0.12806438,-0.18622275,-0.18189013,-0.010460173,0.19747478,-0.14012754,0.4368427,0.28261766,-0.2080822,-0.35944438,-0.20373753,-0.8828924,-0.066897996,-0.0040926104
s1-16,0.39249754,-0.07785379,0.18423778,-0.13103724,0.12619507,0.5863532,0.11317344,-0.67541265,-0.4124574,-0.51544607,-0.13837022,0.15167533,0.43717432,0.8031584,-0.012934536,-0.0776957,0.050636753,0.06383778,0.20385644,-0.14507695,-0.31333455,-0.38065618,0.46930557,0.2085014,0.83366096,-0.81915486,-0.003186097,-0.32047087,-0.15975434,0.41313875,0.047670033,0.2575045,0.25127423,0.08586042,0.1441003,0.4586415,-0.049139395,0.2510909,0.04059457,0.3043528,-0.2981908,-0.3262545,0.023186378,-0.22722995,0.5962412,-0.10923606,0.2210919,-0.026586192,-0.258866,-0.085754134,-0.122319296,0.1338539,0.394414,0.2890497,0.2381733,0.081370026,0.17611341,0.3600185,-0.17771119,0.001980845,-0.040678427,-0.060035713,-0.12541547,-0.38569018,-0.14658526,-0.028423328,0.21436381,0.15679017,-0.19525264,-0.16080263,0.2463331,0.0026502963,0.2843993,-0.096554264,-0.21110396,0.68902576,-0.33930635,0.1738678,-0.063023284,0.07427995,-0.27753624,0.40214312,-0.2126365,0.10816683,-0.11699381,-0.33389598,-0.36626974,0.24697188,-0.09993935,-0.1642959,0.30176008,0.050297573,-0.29728034,-0.20945439,-0.02670074,0.035615563,0.46562934,-0.98321664,0.68847764,0.38250986
s1-17,0.0039845295,0.29407227,-0.07959125,-0.21432346,0.11674794,0.26475903,0.011938011,0.04064474,0.23196948,0.11290789,0.038858943,0.1581387,0.32512444,0.13073465,-0.11448434,-0.16756213,0.055824682,0.21265712,0.21425161,-0.14587942,0.046499938,0.40375733,-0.034729972,-0.037440553,0.13137722,-0.4712712,0.17614457,0.13779427,-0.08174446,-0.11949403,-0.1371099,-0.41073036,-0.30980968,0.19901487,0.38393015,0.4248421,0.28882423,-0.007022783,-0.12074145,0.26683578,0.088168524,-0.19542773,-0.22295228,-0.028493531,0.11792463,0.073510796,-0.18841356,-0.08223462,0.32013288,-0.38063222,0.062460132,-0.08667829,-0.23444447,0.036698744,0.13972226,-0.13080724,0.20043746,-0.26874006,-0.024133138,0.20478837,0.19313233,0.12230687,0.23390451,0.07768014,0.13605118,0.15086398,-0.117955565,-0.07341431,0.039488897,0.22623023,-0.023621246,0.048701927,-0.31085977,-0.19658472,0.16414379,0.10171485,0.03403157,0.07752695,-0.1485296,0.1558545,0.2620287,-0.107305184,-0.025946185,0.14498335,-0.11458424,0.105640545,-0.18124117,0.17858984,-0.03275916,0.053704005,0.16969211,0.08082227,0.074379876,-0.003117746,0.11856075,-0.12742795,0.03408651,-0.5941379,0.2984153,-0.2546876
s1-18,-0.2758221,0.18702903,-0.11112063,0.25699806,-0.85060555,0.070477895,-0.060535476,-0.049185324,0.0074337963,0.19971307,-0.30970132,0.6765599,-0.10754767,-0.08583866,-0.3157665,-0.63075686,-0.10813304,0.31504887,-0.5868287,0.031042658,-0.11982669,-0.72354615,-0.21325135,0.28090867,0.3145069,-0.53753144,0.030022146,0.08428842,0.06787023,-0.5617411,0.07024512,-0.07703294,0.04765401,0.16518198,0.38882083,-0.14053473,0.27083123,0.11769391,0.5339106,-0.17061043,0.58984613,-0.34887737,-0.4303158,-0.1636106,-0.12155277,0.14199127,0.27067524,0.39195135,-0.3131798,-0.013265038,-0.12210944,0.1054354,-0.3864347,-0.11723079,-0.087982446,-0.023655377,0.07810572,-1.8718605,-0.04201451,-0.069689,-0.42901576,0.036815546,0.16703692,-0.21142986,0.017089657,0.041946873,0.30441624,0.11501404,0.039474383,-0.0886059,-0.052106045,0.11841799,-0.05523559,-0.400949,0.08006711,0.24001804,-1.1957926,0.09022126,-0.07091024,-0.0057798475,0.019199288,-0.02211646,-0.069186375,-0.1295757,0.06320612,0.12752925,-0.122802675,0.019213801,0.047261883,-0.16069534,-0.11497456,-0.10832202,0.09275081,-0.10774796,0.16122293,-0.08985184,-0.03429335,1.7571892,-0.20415846,0.02893994
s1-19,-0.082293116,-0.14758992,0.3190434,-0.15390955,0.14290969,0.16281936,-0.07798408,0.29369026,0.20287749,0.073464505,0.4066863,-0.004770819,-0.123251855,-0.2884965,0.6524662,-0.9912697,-0.14141525,0.056711458,-0.44320932,0.57522404,-0.4836029,0.030313022,-0.5367329,0.06414215,-0.12868458,0.106220216,0.15968367,0.113440454,-0.15319166,-0.24014297,-0.18495402,-0.122955546,0.0052292943,-0.12532735,-0.048914637,0.07085098,-0.09369969,-0.050264537,0.22952662,-0.011975326,0.15311532,-0.14674616,0.15184042,-0.42478505,-0.30876243,-0.3330133,0.12100212,0.12711973,-0.37205458,-0.24069655,0.062219217,-0.23909272,-0.12222739,-0.057808086,-0.053360738,0.07494662,-0.09389392,-1.2859385,-0.027588421,-0.13461252,-0.14225346,-0.0061873943,-0.08853911,-0.0724172,-0.029766852,0.044537015,-0.13720052,-0.115554914,-0.043038495,-0.1245476,-0.066453665,0.09084397,-0.043652922,0.26955855,0.023410909,-0.06648234,-0.8373579,-0.09444113,0.10999525,0.000959374,-0.096905455,0.1753382,0.074176654,0.040592715,-0.13110352,-0.03855679,0.12208767,-0.029306136,0.028130306,-0.057000395,0.10410109,0.10123105,0.15862203,0.1509537,-0.09665619,-0.04543755,-0.00516963,1.522691,-0.14603144,0.06372093
